service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
50000171_9__1__131_,0,1,0,0,0,0,0,20190205,20200212
50000172_9__1__131_,0,1,0,0,0,0,0,20190205,20200205
50000238_9__1__131_,0,1,0,0,0,0,0,20190205,20200205
550471_9__1__065_,0,1,1,1,0,0,0,20190130,20200228
550473_9__1__065_,0,1,1,1,0,0,0,20190130,20200228
550472_9__1__065_,0,1,1,1,0,0,0,20190130,20200228
550474_9__1__065_,0,1,1,1,0,0,0,20190130,20200228
550470_9__1__065_,0,1,1,1,0,0,0,20190130,20200228
550475_9__1__065_,0,1,1,1,0,0,0,20190130,20200228
550608_9__1__065_,0,0,0,0,1,0,0,20190201,20200222
550607_9__1__065_,0,0,0,0,1,0,0,20190201,20200222
550611_9__1__065_,0,0,0,0,1,0,0,20190201,20200222
550606_9__1__065_,0,0,0,0,1,0,0,20190201,20200222
550610_9__1__065_,0,0,0,0,1,0,0,20190201,20200222
550609_9__1__065_,0,0,0,0,1,0,0,20190201,20200222
550721_9__1__065_,0,0,0,0,0,1,0,20190202,20200223
550722_9__1__065_,0,0,0,0,0,1,0,20190202,20200223
550720_9__1__065_,0,0,0,0,0,1,0,20190202,20200223
550723_9__1__065_,0,0,0,0,0,1,0,20190202,20200223
550804_9__1__065_,0,0,0,0,0,0,1,20190203,20200224
550805_9__1__065_,0,0,0,0,0,0,1,20190203,20200224
550806_9__1__065_,0,0,0,0,0,0,1,20190203,20200224
550334_9__1__065_,1,0,0,0,0,0,0,20190204,20200225
550335_9__1__065_,1,0,0,0,0,0,0,20190204,20200225
550337_9__1__065_,1,0,0,0,0,0,0,20190204,20200225
550332_9__1__065_,1,0,0,0,0,0,0,20190204,20200225
550336_9__1__065_,1,0,0,0,0,0,0,20190204,20200225
550333_9__1__065_,1,0,0,0,0,0,0,20190204,20200225
453000029_9__1__104_,0,0,1,0,0,0,0,20190130,20190130
453000030_9__1__104_,0,0,1,0,0,0,0,20190130,20190130
47000546_9__1__104_,0,0,0,1,0,0,0,20190131,20190131
47000561_9__1__104_,0,0,0,1,0,0,0,20190131,20190131
47000552_9__1__104_,0,0,1,1,0,0,0,20190201,20200214
47000566_9__1__104_,0,0,0,0,1,0,0,20190201,20190201
47000518_9__1__104_,0,0,0,0,0,1,0,20190202,20190202
47000519_9__1__104_,0,0,0,0,0,1,0,20190202,20190202
47000595_9__1__104_,0,0,0,0,0,0,1,20190203,20190203
47000596_9__1__104_,0,0,0,0,0,0,1,20190203,20190203
47000277_9__1__104_,1,0,0,0,0,0,0,20190204,20200211
47000292_9__1__104_,1,0,0,0,0,0,0,20190204,20200211
47000405_9__1__104_,0,1,0,0,0,0,0,20190205,20200212
47000420_9__1__104_,0,1,0,0,0,0,0,20190205,20200212
1_9__1__074_,1,1,1,1,1,1,1,20190130,20200228
2_9__1__074_,1,1,1,1,1,1,1,20190130,20200228
3_9__1__074_,1,1,1,1,1,0,0,20190130,20200228
4_9__1__074_,1,1,1,1,1,1,1,20190130,20200228
5_9__1__074_,1,1,1,1,1,1,0,20190130,20200228
6_9__1__074_,1,1,1,1,1,0,0,20190130,20200228
1_9__1__015_,1,1,1,1,1,0,0,20190130,20200228
2_9__1__015_,1,1,1,1,1,0,0,20190130,20200228
2_9__2__006_,1,1,1,1,1,0,0,20190130,20200208
550479_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550482_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550481_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550476_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550480_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550483_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550477_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550478_9__2__065_,0,1,1,1,0,0,0,20190130,20200228
550612_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550614_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550619_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550613_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550617_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550618_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550616_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550615_9__2__065_,0,0,0,0,1,0,0,20190201,20200222
550725_9__2__065_,0,0,0,0,0,1,0,20190202,20200223
550728_9__2__065_,0,0,0,0,0,1,0,20190202,20200223
550726_9__2__065_,0,0,0,0,0,1,0,20190202,20200223
550727_9__2__065_,0,0,0,0,0,1,0,20190202,20200223
550724_9__2__065_,0,0,0,0,0,1,0,20190202,20200223
550729_9__2__065_,0,0,0,0,0,1,0,20190202,20200223
550809_9__2__065_,0,0,0,0,0,0,1,20190203,20200224
550807_9__2__065_,0,0,0,0,0,0,1,20190203,20200224
550808_9__2__065_,0,0,0,0,0,0,1,20190203,20200224
550810_9__2__065_,0,0,0,0,0,0,1,20190203,20200224
550343_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550345_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550338_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550342_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550339_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550341_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550340_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
550344_9__2__065_,1,0,0,0,0,0,0,20190204,20200225
553168_9__2__049_,1,1,1,1,0,0,0,20190130,20200228
553910_9__2__049_,1,1,1,1,0,0,0,20190130,20200228
553169_9__2__049_,1,1,1,1,0,0,0,20190130,20200228
554054_9__2__049_,0,0,0,0,1,0,0,20190201,20200222
554053_9__2__049_,0,0,0,0,1,0,0,20190201,20200222
554055_9__2__049_,0,0,0,0,1,0,0,20190201,20200222
554200_9__2__049_,0,0,0,0,0,1,0,20190202,20200223
554264_9__2__049_,0,0,0,0,0,0,1,20190203,20200224
551541_9__2__080_,0,1,1,1,0,0,0,20190130,20200228
551538_9__2__080_,0,1,1,1,0,0,0,20190130,20200228
551540_9__2__080_,0,1,1,1,0,0,0,20190130,20200228
551539_9__2__080_,0,1,1,1,0,0,0,20190130,20200228
551826_9__2__080_,0,0,0,0,1,0,0,20190201,20200222
551825_9__2__080_,0,0,0,0,1,0,0,20190201,20200222
551824_9__2__080_,0,0,0,0,1,0,0,20190201,20200222
551827_9__2__080_,0,0,0,0,1,0,0,20190201,20200222
552111_9__2__080_,0,0,0,0,0,1,0,20190202,20200223
552112_9__2__080_,0,0,0,0,0,1,0,20190202,20200223
552250_9__2__080_,0,0,0,0,0,0,1,20190203,20200224
552251_9__2__080_,0,0,0,0,0,0,1,20190203,20200224
551252_9__2__080_,1,0,0,0,0,0,0,20190204,20200225
551251_9__2__080_,1,0,0,0,0,0,0,20190204,20200225
551250_9__2__080_,1,0,0,0,0,0,0,20190204,20200225
551253_9__2__080_,1,0,0,0,0,0,0,20190204,20200225
551544_9__2__115_,0,1,1,1,0,0,0,20190130,20200228
551549_9__2__115_,0,1,1,1,0,0,0,20190130,20200228
551545_9__2__115_,0,1,1,1,0,0,0,20190130,20200228
551547_9__2__115_,0,1,1,1,0,0,0,20190130,20200228
551546_9__2__115_,0,1,1,1,0,0,0,20190130,20200228
551548_9__2__115_,0,1,1,1,0,0,0,20190130,20200228
551834_9__2__115_,0,0,0,0,1,0,0,20190201,20200222
551832_9__2__115_,0,0,0,0,1,0,0,20190201,20200222
551830_9__2__115_,0,0,0,0,1,0,0,20190201,20200222
551831_9__2__115_,0,0,0,0,1,0,0,20190201,20200222
551833_9__2__115_,0,0,0,0,1,0,0,20190201,20200222
551835_9__2__115_,0,0,0,0,1,0,0,20190201,20200222
552116_9__2__115_,0,0,0,0,0,1,0,20190202,20200223
552115_9__2__115_,0,0,0,0,0,1,0,20190202,20200223
552255_9__2__115_,0,0,0,0,0,0,1,20190203,20200224
552254_9__2__115_,0,0,0,0,0,0,1,20190203,20200224
551257_9__2__115_,1,0,0,0,0,0,0,20190204,20200225
551259_9__2__115_,1,0,0,0,0,0,0,20190204,20200225
551260_9__2__115_,1,0,0,0,0,0,0,20190204,20200225
551256_9__2__115_,1,0,0,0,0,0,0,20190204,20200225
551261_9__2__115_,1,0,0,0,0,0,0,20190204,20200225
551258_9__2__115_,1,0,0,0,0,0,0,20190204,20200225
597000000_9__2__131_,0,0,1,0,0,0,0,20190130,20190130
597000001_9__2__131_,0,0,1,0,0,0,0,20190130,20190130
597000002_9__2__131_,0,0,1,0,0,0,0,20190130,20190130
597000003_9__2__131_,0,0,1,0,0,0,0,20190130,20190130
597000039_9__2__131_,0,0,1,0,0,0,0,20190130,20190130
50000369_9__2__131_,0,0,0,1,0,0,0,20190131,20190131
50000374_9__2__131_,0,0,0,1,0,0,0,20190131,20190131
50000385_9__2__131_,0,0,0,1,0,0,0,20190131,20190131
50000386_9__2__131_,0,0,0,1,0,0,0,20190131,20190131
50000387_9__2__131_,0,0,0,1,0,0,0,20190131,20190131
50000203_9__2__131_,0,0,0,0,1,0,0,20190201,20190201
50000208_9__2__131_,0,0,0,0,1,0,0,20190201,20190201
50000219_9__2__131_,0,0,0,0,1,0,0,20190201,20200214
50000220_9__2__131_,0,0,0,0,1,0,0,20190201,20190201
50000221_9__2__131_,0,0,0,0,1,0,0,20190201,20200208
50000269_9__2__131_,0,0,0,0,0,1,0,20190202,20190202
50000299_9__2__131_,0,0,0,0,0,1,0,20190202,20200213
50000307_9__2__131_,0,0,0,0,0,0,1,20190203,20200215
50000338_9__2__131_,0,0,0,0,0,0,1,20190203,20190203
50000107_9__2__131_,1,0,0,0,0,0,0,20190204,20200211
50000113_9__2__131_,1,0,0,0,0,0,0,20190204,20200211
50000123_9__2__131_,1,0,0,0,0,0,0,20190204,20200211
50000124_9__2__131_,1,0,0,0,0,0,0,20190204,20200211
50000125_9__2__131_,1,0,0,0,0,0,0,20190204,20200211
50000196_9__2__131_,0,1,0,0,0,0,0,20190205,20200205
50000201_9__2__131_,0,0,0,1,0,0,0,20190205,20200214
50000212_9__2__131_,0,1,0,0,0,0,0,20190205,20200212
50000213_9__2__131_,0,1,0,0,0,0,0,20190205,20200212
50000214_9__2__131_,0,1,0,0,0,0,0,20190205,20200205
912211_9__2__161_,1,1,1,1,1,0,0,20190130,20200228
912212_9__2__161_,1,1,1,1,1,0,0,20190130,20200228
912213_9__2__161_,1,1,1,1,1,0,0,20190130,20200228
912214_9__2__161_,1,1,1,1,1,0,0,20190130,20200228
912219_9__2__161_,1,1,1,1,1,0,0,20190130,20200228
912215_9__2__161_,0,0,0,0,0,1,0,20190202,20200223
912216_9__2__161_,0,0,0,0,0,1,0,20190202,20200223
912217_9__2__161_,0,0,0,0,0,0,1,20190203,20200224
912218_9__2__161_,0,0,0,0,0,0,1,20190203,20200224
9900003_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900006_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900007_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900009_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900010_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900011_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900012_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9900017_9__2__013_,1,1,1,1,1,0,0,20190130,20200228
9919605_9__2__013_,0,0,0,0,0,1,0,20190202,20200223
9919606_9__2__013_,0,0,0,0,0,1,0,20190202,20200223
9919607_9__2__013_,0,0,0,0,0,1,0,20190202,20200223
9919608_9__2__013_,0,0,0,0,0,1,0,20190202,20200223
9919705_9__2__013_,0,0,0,0,0,0,1,20190203,20200224
9919706_9__2__013_,0,0,0,0,0,0,1,20190203,20200224
9919707_9__2__013_,0,0,0,0,0,0,1,20190203,20200224
9919708_9__2__013_,0,0,0,0,0,0,1,20190203,20200224
49483_9__2__022_,0,0,1,1,0,0,0,20190130,20190131
49484_9__2__022_,0,0,1,1,0,0,0,20190130,20190131
49485_9__2__022_,0,0,1,1,0,0,0,20190130,20190131
49486_9__2__022_,0,0,1,1,0,0,0,20190130,20190131
49783_9__2__022_,0,0,0,0,1,0,0,20190201,20200222
49784_9__2__022_,0,0,0,0,1,0,0,20190201,20200222
49785_9__2__022_,0,0,0,0,1,0,0,20190201,20200222
49786_9__2__022_,0,0,0,0,1,0,0,20190201,20200222
49643_9__2__022_,0,0,0,0,0,1,0,20190202,20200223
49644_9__2__022_,0,0,0,0,0,1,0,20190202,20200223
49672_9__2__022_,0,0,0,0,0,0,1,20190203,20200224
49673_9__2__022_,0,0,0,0,0,0,1,20190203,20200224
49702_9__2__022_,1,1,1,1,0,0,0,20190204,20200228
49703_9__2__022_,1,1,1,1,0,0,0,20190204,20200228
49704_9__2__022_,1,1,1,1,0,0,0,20190204,20200228
49705_9__2__022_,1,1,1,1,0,0,0,20190204,20200228
595000038_9__2__903_,0,0,1,0,0,0,0,20190130,20190130
595000059_9__2__903_,0,0,1,0,0,0,0,20190130,20190130
595000061_9__2__903_,0,0,1,0,0,0,0,20190130,20190130
595000065_9__2__903_,0,0,1,0,0,0,0,20190130,20190130
47000614_9__2__903_,0,0,0,1,0,0,0,20190131,20190131
47000615_9__2__903_,0,0,0,1,0,0,0,20190131,20190131
47000657_9__2__903_,0,0,0,1,0,0,0,20190131,20190131
47000658_9__2__903_,0,0,1,1,0,0,0,20190130,20190131
47000628_9__2__903_,0,0,0,0,1,0,0,20190201,20190201
47000629_9__2__903_,0,0,0,0,1,0,0,20190201,20190201
47000678_9__2__903_,0,0,0,0,1,0,0,20190201,20190201
47000679_9__2__903_,0,0,0,0,1,0,0,20190201,20190201
47000348_9__2__903_,1,0,0,0,0,0,0,20190204,20200211
47000349_9__2__903_,1,0,0,0,0,0,0,20190204,20200211
47000391_9__2__903_,1,0,0,0,0,0,0,20190204,20200211
47000392_9__2__903_,1,0,0,0,0,0,0,20190204,20200211
47000476_9__2__903_,0,1,0,0,0,0,0,20190205,20200212
47000477_9__2__903_,0,1,0,0,0,0,0,20190205,20200212
47000519_9__2__903_,0,1,0,0,0,0,0,20190205,20200212
47000520_9__2__903_,0,1,0,0,0,0,0,20190205,20200212
2_9__2__152_,1,1,1,1,1,1,1,20190130,20200228
2_9__2__047_,1,1,1,1,1,0,0,20190130,20200228
454000005_9__2__148_,0,0,1,0,0,0,0,20190130,20190130
454000006_9__2__148_,0,0,1,0,0,0,0,20190130,20190130
454000007_9__2__148_,0,0,1,0,0,0,0,20190130,20190130
454000008_9__2__148_,0,0,1,0,0,0,0,20190130,20190130
49001490_9__2__148_,0,0,0,1,0,0,0,20190131,20190131
49001491_9__2__148_,0,0,0,1,0,0,0,20190131,20190131
49001492_9__2__148_,0,0,0,1,0,0,0,20190131,20190131
49001493_9__2__148_,0,0,0,1,0,0,0,20190131,20190131
49000845_9__2__148_,0,0,0,0,1,0,0,20190201,20190201
49000846_9__2__148_,0,0,0,0,1,0,0,20190201,20190201
49000847_9__2__148_,0,0,0,0,1,0,0,20190201,20190201
49000848_9__2__148_,0,0,0,0,1,0,0,20190201,20190201
49001047_9__2__148_,0,0,0,0,0,1,0,20190202,20190202
49001052_9__2__148_,0,0,0,0,0,1,0,20190202,20190202
49001053_9__2__148_,0,0,0,0,0,1,0,20190202,20190202
49001054_9__2__148_,0,0,0,0,0,1,0,20190202,20190202
49001206_9__2__148_,0,0,0,0,0,0,1,20190203,20190203
49001207_9__2__148_,0,0,0,0,0,0,1,20190203,20190203
49001212_9__2__148_,0,0,0,0,0,0,1,20190203,20190203
49001213_9__2__148_,0,0,0,0,0,0,1,20190203,20190203
49000426_9__2__148_,1,0,0,0,0,0,0,20190204,20190204
49000427_9__2__148_,1,0,0,0,0,0,0,20190204,20190204
49000428_9__2__148_,1,0,0,0,0,0,0,20190204,20190204
49000429_9__2__148_,1,0,0,0,0,0,0,20190204,20190204
49000759_9__2__148_,0,1,0,0,0,0,0,20190205,20200205
49000760_9__2__148_,0,1,0,0,0,0,0,20190205,20200205
49000761_9__2__148_,0,1,0,0,0,0,0,20190205,20200205
49000762_9__2__148_,0,1,0,0,0,0,0,20190205,20200205
71_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
73_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
74_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
75_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
76_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
81_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
84_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
88_9__2__014_,1,1,1,1,1,0,0,20190130,20200228
134_9__2__014_,0,0,0,0,0,1,0,20190202,20200223
135_9__2__014_,0,0,0,0,0,1,0,20190202,20200223
136_9__2__014_,0,0,0,0,0,1,0,20190202,20200223
137_9__2__014_,0,0,0,0,0,1,0,20190202,20200223
168_9__2__014_,0,0,0,0,0,0,1,20190203,20200224
169_9__2__014_,0,0,0,0,0,0,1,20190203,20200224
170_9__2__014_,0,0,0,0,0,0,1,20190203,20200224
171_9__2__014_,0,0,0,0,0,0,1,20190203,20200224
21_9__2__127_,1,1,1,1,1,1,1,20190130,20200228
22_9__2__127_,1,1,1,1,1,0,0,20190130,20200228
23_9__2__127_,1,1,1,1,1,0,0,20190130,20200228
24_9__2__127_,1,1,1,1,1,0,0,20190130,20200228
25_9__2__127_,1,1,1,1,1,0,0,20190130,20200228
240_9__2__092_,0,0,0,0,0,1,1,20190202,20200224
289_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
290_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
291_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
292_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
293_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
294_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
295_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
296_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
297_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
298_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
348_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
349_9__2__007_,1,1,1,1,1,1,1,20190130,20200228
541_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
542_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
543_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
544_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
777_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
778_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
779_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
780_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
781_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
782_9__2__007_,1,1,1,1,1,0,0,20190130,20200228
783_9__2__007_,0,0,0,0,0,1,1,20190202,20200224
784_9__2__007_,0,0,0,0,0,1,1,20190202,20200224
453000000_9__2__104_,0,0,1,0,0,0,0,20190130,20190130
453000031_9__2__104_,0,0,1,0,0,0,0,20190130,20190130
47000556_9__2__104_,0,0,0,1,0,0,0,20190131,20190131
47000562_9__2__104_,0,0,1,1,0,0,0,20190131,20200214
47000567_9__2__104_,0,0,0,0,1,0,0,20190201,20190201
47000287_9__2__104_,1,0,0,0,0,0,0,20190204,20200211
47000293_9__2__104_,1,0,0,0,0,0,0,20190204,20200211
47000415_9__2__104_,0,1,0,0,0,0,0,20190205,20200212
47000421_9__2__104_,0,1,0,0,0,0,0,20190205,20200212
85770_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85774_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85775_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85780_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85784_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85789_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85790_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85797_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85806_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85832_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85833_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85841_9__2__005_,1,1,1,1,0,0,0,20190130,20200228
85857_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85861_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85862_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85863_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85868_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85874_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85878_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85881_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85882_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85889_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85899_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85927_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85928_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85937_9__2__005_,0,0,0,0,1,0,0,20190201,20200222
85242_9__2__005_,0,0,0,0,0,1,0,20190202,20200223
85247_9__2__005_,0,0,0,0,0,1,0,20190202,20200223
85249_9__2__005_,0,0,0,0,0,1,0,20190202,20200223
85251_9__2__005_,0,0,0,0,0,1,0,20190202,20200223
85264_9__2__005_,0,0,0,0,0,1,0,20190202,20200223
85299_9__2__005_,0,0,0,0,0,1,0,20190202,20200223
85310_9__2__005_,0,0,0,0,0,0,1,20190203,20200224
85311_9__2__005_,0,0,0,0,0,0,1,20190203,20200224
85314_9__2__005_,0,0,0,0,0,0,1,20190203,20200224
85331_9__2__005_,0,0,0,0,0,0,1,20190203,20200224
550489_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550491_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550484_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550486_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550487_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550485_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550488_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550490_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550492_9__3__065_,0,1,1,1,0,0,0,20190130,20200228
550620_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550622_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550621_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550623_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550627_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550628_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550624_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550625_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550626_9__3__065_,0,0,0,0,1,0,0,20190201,20200222
550732_9__3__065_,0,0,0,0,0,1,0,20190202,20200223
550731_9__3__065_,0,0,0,0,0,1,0,20190202,20200223
550733_9__3__065_,0,0,0,0,0,1,0,20190202,20200223
550730_9__3__065_,0,0,0,0,0,1,0,20190202,20200223
550811_9__3__065_,0,0,0,0,0,0,1,20190203,20200224
550812_9__3__065_,0,0,0,0,0,0,1,20190203,20200224
550813_9__3__065_,0,0,0,0,0,0,1,20190203,20200224
550814_9__3__065_,0,0,0,0,0,0,1,20190203,20200224
550346_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550352_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550354_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550347_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550348_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550351_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550353_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550350_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
550349_9__3__065_,1,0,0,0,0,0,0,20190204,20200225
13_9__3__007_,1,1,1,1,1,1,1,20190130,20200228
14_9__3__007_,1,1,1,1,1,1,1,20190130,20200228
106_9__3__006_,1,1,1,1,0,0,0,20190130,20200228
107_9__3__006_,1,1,1,1,0,0,0,20190130,20200228
146_9__3__006_,0,0,0,0,1,0,0,20190201,20200222
147_9__3__006_,0,0,0,0,1,0,0,20190201,20200222
163_9__3__006_,0,0,0,0,0,1,0,20190202,20200223
164_9__3__006_,0,0,0,0,0,1,0,20190202,20200223
173_9__3__006_,0,0,0,0,0,0,1,20190203,20200224
174_9__3__006_,0,0,0,0,0,0,1,20190203,20200224
85769_9__3__005_,1,1,1,1,0,0,0,20190130,20200228
85805_9__3__005_,1,1,1,1,0,0,0,20190130,20200228
85831_9__3__005_,1,1,1,1,0,0,0,20190130,20200228
85839_9__3__005_,1,1,1,1,0,0,0,20190130,20200228
85856_9__3__005_,0,0,0,0,1,0,0,20190201,20200222
85898_9__3__005_,0,0,0,0,1,0,0,20190201,20200222
85926_9__3__005_,0,0,0,0,1,0,0,20190201,20200222
85935_9__3__005_,0,0,0,0,1,0,0,20190201,20200222
85246_9__3__005_,0,0,0,0,0,1,0,20190202,20200223
85281_9__3__005_,0,0,0,0,0,1,0,20190202,20200223
85294_9__3__005_,0,0,0,0,0,1,0,20190202,20200223
85306_9__3__005_,0,0,0,0,0,1,0,20190202,20200223
85309_9__3__005_,0,0,0,0,0,0,1,20190203,20200224
85338_9__3__005_,0,0,0,0,0,0,1,20190203,20200224
85344_9__3__005_,0,0,0,0,0,0,1,20190203,20200224
85353_9__3__005_,0,0,0,0,0,0,1,20190203,20200224
912309_9__3__161_,1,1,1,1,1,0,0,20190130,20200228
912310_9__3__161_,1,1,1,1,1,0,0,20190130,20200228
912311_9__3__161_,1,1,1,1,1,0,0,20190130,20200228
912312_9__3__161_,1,1,1,1,1,0,0,20190130,20200228
912313_9__3__161_,0,0,0,0,0,1,1,20190202,20200224
912314_9__3__161_,0,0,0,0,0,1,1,20190202,20200224
551550_9__3__115_,0,1,1,1,0,0,0,20190130,20200228
551551_9__3__115_,0,1,1,1,0,0,0,20190130,20200228
551553_9__3__115_,0,1,1,1,0,0,0,20190130,20200228
551554_9__3__115_,0,1,1,1,0,0,0,20190130,20200228
551555_9__3__115_,0,1,1,1,0,0,0,20190130,20200228
551552_9__3__115_,0,1,1,1,0,0,0,20190130,20200228
551839_9__3__115_,0,0,0,0,1,0,0,20190201,20200222
551836_9__3__115_,0,0,0,0,1,0,0,20190201,20200222
551840_9__3__115_,0,0,0,0,1,0,0,20190201,20200222
551838_9__3__115_,0,0,0,0,1,0,0,20190201,20200222
551841_9__3__115_,0,0,0,0,1,0,0,20190201,20200222
551837_9__3__115_,0,0,0,0,1,0,0,20190201,20200222
552117_9__3__115_,0,0,0,0,0,1,0,20190202,20200223
552118_9__3__115_,0,0,0,0,0,1,0,20190202,20200223
552256_9__3__115_,0,0,0,0,0,0,1,20190203,20200224
552257_9__3__115_,0,0,0,0,0,0,1,20190203,20200224
551263_9__3__115_,1,0,0,0,0,0,0,20190204,20200225
551266_9__3__115_,1,0,0,0,0,0,0,20190204,20200225
551267_9__3__115_,1,0,0,0,0,0,0,20190204,20200225
551262_9__3__115_,1,0,0,0,0,0,0,20190204,20200225
551264_9__3__115_,1,0,0,0,0,0,0,20190204,20200225
551265_9__3__115_,1,0,0,0,0,0,0,20190204,20200225
597000001_9__3__054_,0,0,1,0,0,0,0,20190130,20190130
597000002_9__3__054_,0,0,1,0,0,0,0,20190130,20190130
597000003_9__3__054_,0,0,1,0,0,0,0,20190130,20190130
